Country,Country_Code,Year,Population,Renewable_Source,Terawatt_Hours
Belgium,BEL,1986,9861823,Solar,0
Belgium,BEL,1986,9861823,Wind,0
Belgium,BEL,1986,9861823,Other,0.119
Belgium,BEL,1986,9861823,All,0.462
Belgium,BEL,1987,9870234,Hydro,0.429
Belgium,BEL,1987,9870234,Solar,0
Belgium,BEL,1987,9870234,Wind,0.006
Belgium,BEL,1987,9870234,Other,0.142
Belgium,BEL,1987,9870234,All,0.577
Belgium,BEL,1988,9901664,Hydro,0.359
Belgium,BEL,1988,9901664,Solar,0
Belgium,BEL,1988,9901664,Wind,0.008
Belgium,BEL,1988,9901664,Other,0.18
Belgium,BEL,1988,9901664,All,0.5469999999999999
Belgium,BEL,1989,9937697,Hydro,0.305
Belgium,BEL,1989,9937697,Solar,0
Belgium,BEL,1989,9937697,Wind,0.007
Belgium,BEL,1989,9937697,Other,0.191
Belgium,BEL,1989,9937697,All,0.503
Belgium,BEL,1990,9967379,Hydro,0.266
Belgium,BEL,1990,9967379,Solar,0
Belgium,BEL,1990,9967379,Wind,0.007
Belgium,BEL,1990,9967379,Other,0.282
Belgium,BEL,1990,9967379,All,0.5549999999999999
Belgium,BEL,1991,10004486,Hydro,0.229
Belgium,BEL,1991,10004486,Solar,0
Belgium,BEL,1991,10004486,Wind,0.008
Belgium,BEL,1991,10004486,Other,0.299
Belgium,BEL,1991,10004486,All,0.536
Belgium,BEL,1992,10045158,Hydro,0.341
Belgium,BEL,1992,10045158,Solar,0
Belgium,BEL,1992,10045158,Wind,0.009
Belgium,BEL,1992,10045158,Other,0.267
Belgium,BEL,1992,10045158,All,0.617
Belgium,BEL,1993,10084475,Hydro,0.254
Belgium,BEL,1993,10084475,Solar,0
Belgium,BEL,1993,10084475,Wind,0.008
Belgium,BEL,1993,10084475,Other,0.245
Belgium,BEL,1993,10084475,All,0.507
Belgium,BEL,1994,10115603,Hydro,0.346
Belgium,BEL,1994,10115603,Solar,0
Belgium,BEL,1994,10115603,Wind,0.009
Belgium,BEL,1994,10115603,Other,0.245
Belgium,BEL,1994,10115603,All,0.6
Belgium,BEL,1995,10136811,Hydro,0.338
Belgium,BEL,1995,10136811,Solar,0
Belgium,BEL,1995,10136811,Wind,0.009
Belgium,BEL,1995,10136811,Other,0.321
Belgium,BEL,1995,10136811,All,0.668
Belgium,BEL,1996,10156637,Hydro,0.239
Belgium,BEL,1996,10156637,Solar,0
Belgium,BEL,1996,10156637,Wind,0.008
Belgium,BEL,1996,10156637,Other,0.314
Belgium,BEL,1996,10156637,All,0.5609999999999999
Belgium,BEL,1997,10181245,Hydro,0.305
Belgium,BEL,1997,10181245,Solar,0
Belgium,BEL,1997,10181245,Wind,0.008
Belgium,BEL,1997,10181245,Other,0.275
Belgium,BEL,1997,10181245,All,0.588
Belgium,BEL,1998,10203008,Hydro,0.389
Belgium,BEL,1998,10203008,Solar,0
Belgium,BEL,1998,10203008,Wind,0.011
Belgium,BEL,1998,10203008,Other,0.359
Belgium,BEL,1998,10203008,All,0.759
Belgium,BEL,1999,10226419,Hydro,0.341
Belgium,BEL,1999,10226419,Solar,0
Belgium,BEL,1999,10226419,Wind,0.013
Belgium,BEL,1999,10226419,Other,0.496
Belgium,BEL,1999,10226419,All,0.85
Belgium,BEL,2000,10251250,Hydro,0.46
Belgium,BEL,2000,10251250,Solar,0
Belgium,BEL,2000,10251250,Wind,0.016
Belgium,BEL,2000,10251250,Other,0.568
Belgium,BEL,2000,10251250,All,1.044
Belgium,BEL,2001,10286570,Hydro,0.441
Belgium,BEL,2001,10286570,Solar,0
Belgium,BEL,2001,10286570,Wind,0.037
Belgium,BEL,2001,10286570,Other,0.597
Belgium,BEL,2001,10286570,All,1.075
Belgium,BEL,2002,10332785,Hydro,0.36
Belgium,BEL,2002,10332785,Solar,0
Belgium,BEL,2002,10332785,Wind,0.057
Belgium,BEL,2002,10332785,Other,0.721
Belgium,BEL,2002,10332785,All,1.138
Belgium,BEL,2003,10376133,Hydro,0.247
Belgium,BEL,2003,10376133,Solar,0
Belgium,BEL,2003,10376133,Wind,0.088
Belgium,BEL,2003,10376133,Other,0.857
Belgium,BEL,2003,10376133,All,1.192
Belgium,BEL,2004,10421137,Hydro,0.317
Belgium,BEL,2004,10421137,Solar,0.001
Belgium,BEL,2004,10421137,Wind,0.142
Belgium,BEL,2004,10421137,Other,1.037
Belgium,BEL,2004,10421137,All,1.4969999999999999
Belgium,BEL,2005,10478617,Hydro,0.288
Belgium,BEL,2005,10478617,Solar,0.001
Belgium,BEL,2005,10478617,Wind,0.227
Belgium,BEL,2005,10478617,Other,1.59
Belgium,BEL,2005,10478617,All,2.106
Belgium,BEL,2006,10547958,Hydro,0.359
Belgium,BEL,2006,10547958,Solar,0.002
Belgium,BEL,2006,10547958,Wind,0.366
Belgium,BEL,2006,10547958,Other,2.225
Belgium,BEL,2006,10547958,All,2.952
Belgium,BEL,2007,10625700,Hydro,0.389
Belgium,BEL,2007,10625700,Solar,0.006
Belgium,BEL,2007,10625700,Wind,0.491
Belgium,BEL,2007,10625700,Other,2.6
Belgium,BEL,2007,10625700,All,3.486
Belgium,BEL,2008,10709973,Hydro,0.41
Belgium,BEL,2008,10709973,Solar,0.042
Belgium,BEL,2008,10709973,Wind,0.637
Belgium,BEL,2008,10709973,Other,3.329
Belgium,BEL,2008,10709973,All,4.418
Belgium,BEL,2009,10796493,Hydro,0.328
Belgium,BEL,2009,10796493,Solar,0.166
Belgium,BEL,2009,10796493,Wind,0.996
Belgium,BEL,2009,10796493,Other,3.949
Belgium,BEL,2009,10796493,All,5.439
Belgium,BEL,2010,10895586,Hydro,0.312
Belgium,BEL,2010,10895586,Solar,0.56
Belgium,BEL,2010,10895586,Wind,1.292
Belgium,BEL,2010,10895586,Other,4.33
Belgium,BEL,2010,10895586,All,6.494
Belgium,BEL,2011,11038264,Hydro,0.196
Belgium,BEL,2011,11038264,Solar,1.169
Belgium,BEL,2011,11038264,Wind,2.312
Belgium,BEL,2011,11038264,Other,4.7
Belgium,BEL,2011,11038264,All,8.377
Belgium,BEL,2012,11106932,Hydro,0.357
Belgium,BEL,2012,11106932,Solar,2.148
Belgium,BEL,2012,11106932,Wind,2.751
Belgium,BEL,2012,11106932,Other,5.202
Belgium,BEL,2012,11106932,All,10.458
Belgium,BEL,2013,11159407,Hydro,0.38
Belgium,BEL,2013,11159407,Solar,2.644
Belgium,BEL,2013,11159407,Wind,3.665
Belgium,BEL,2013,11159407,Other,4.98362
Belgium,BEL,2013,11159407,All,11.67262
Belgium,BEL,2014,11209057,Hydro,0.292
Belgium,BEL,2014,11209057,Solar,2.883
Belgium,BEL,2014,11209057,Wind,4.615
Belgium,BEL,2014,11209057,Other,4.424511
Belgium,BEL,2014,11209057,All,12.214511
Belgium,BEL,2015,11274196,Hydro,0.318
Belgium,BEL,2015,11274196,Solar,3.053
Belgium,BEL,2015,11274196,Wind,5.574
Belgium,BEL,2015,11274196,Other,5.508017
Belgium,BEL,2015,11274196,All,14.453017
Belgium,BEL,2016,11331422,Hydro,0.37
Belgium,BEL,2016,11331422,Solar,3.092
Belgium,BEL,2016,11331422,Wind,5.437
Belgium,BEL,2016,11331422,Other,5.437
Belgium,BEL,2016,11331422,All,14.336
Belgium,BEL,2017,11375158,Hydro,0.2701
Belgium,BEL,2017,11375158,Solar,3.2876
Belgium,BEL,2017,11375158,Wind,6.5106
Belgium,BEL,2017,11375158,Other,5.7625
Belgium,BEL,2017,11375158,All,15.8308
Belgium,BEL,2018,11433256,Hydro,0.284810422529853
Belgium,BEL,2018,11433256,Solar,3.97172422379863
Belgium,BEL,2018,11433256,Wind,7.46857370203936
Belgium,BEL,2018,11433256,Other,5.42754412603303
Belgium,BEL,2018,11433256,All,17.152652474400874
Brazil,BRA,1965,83373530,Hydro,23.975245
Brazil,BRA,1965,83373530,Solar,0
Brazil,BRA,1965,83373530,Wind,0
Brazil,BRA,1965,83373530,Other,0
Brazil,BRA,1965,83373530,All,23.975245
Brazil,BRA,1966,85696505,Hydro,26.2247196
Brazil,BRA,1966,85696505,Solar,0
Brazil,BRA,1966,85696505,Wind,0
Brazil,BRA,1966,85696505,Other,0
Brazil,BRA,1966,85696505,All,26.2247196
Brazil,BRA,1967,88035814,Hydro,27.4312158
Brazil,BRA,1967,88035814,Solar,0
Brazil,BRA,1967,88035814,Wind,0
Brazil,BRA,1967,88035814,Other,0
Brazil,BRA,1967,88035814,All,27.4312158
Brazil,BRA,1968,90387079,Hydro,28.7084224
Brazil,BRA,1968,90387079,Solar,0
Brazil,BRA,1968,90387079,Wind,0
Brazil,BRA,1968,90387079,Other,0
Brazil,BRA,1968,90387079,All,28.7084224
Brazil,BRA,1969,92746614,Hydro,30.7236688
Brazil,BRA,1969,92746614,Solar,0
Brazil,BRA,1969,92746614,Wind,0
Brazil,BRA,1969,92746614,Other,0
Brazil,BRA,1969,92746614,All,30.7236688
Brazil,BRA,1970,95113265,Hydro,39.801
Brazil,BRA,1970,95113265,Solar,0
Brazil,BRA,1970,95113265,Wind,0
Brazil,BRA,1970,95113265,Other,0.5146915
Brazil,BRA,1970,95113265,All,40.3156915
Brazil,BRA,1971,97482920,Hydro,43.199
Brazil,BRA,1971,97482920,Solar,0
Brazil,BRA,1971,97482920,Wind,0
Brazil,BRA,1971,97482920,Other,0.63339525
Brazil,BRA,1971,97482920,All,43.83239525
Brazil,BRA,1972,99859383,Hydro,50.681
Brazil,BRA,1972,99859383,Solar,0
Brazil,BRA,1972,99859383,Wind,0
Brazil,BRA,1972,99859383,Other,0.7165701875
Brazil,BRA,1972,99859383,All,51.397570187499994
Brazil,BRA,1973,102259497,Hydro,57.89
Brazil,BRA,1973,102259497,Solar,0
Brazil,BRA,1973,102259497,Wind,0
Brazil,BRA,1973,102259497,Other,0.750800375
Brazil,BRA,1973,102259497,All,58.640800375
Brazil,BRA,1974,104706198,Hydro,65.679
Brazil,BRA,1974,104706198,Solar,0
Brazil,BRA,1974,104706198,Wind,0
Brazil,BRA,1974,104706198,Other,0.7851518
Brazil,BRA,1974,104706198,All,66.4641518
Brazil,BRA,1975,107216205,Hydro,72.287
Brazil,BRA,1975,107216205,Solar,0
Brazil,BRA,1975,107216205,Wind,0
Brazil,BRA,1975,107216205,Other,0.867177575
Brazil,BRA,1975,107216205,All,73.154177575
Brazil,BRA,1976,109790938,Hydro,82.913
Brazil,BRA,1976,109790938,Solar,0
Brazil,BRA,1976,109790938,Wind,0
Brazil,BRA,1976,109790938,Other,0.864337725
Brazil,BRA,1976,109790938,All,83.777337725
Brazil,BRA,1977,112425392,Hydro,93.48
Brazil,BRA,1977,112425392,Solar,0
Brazil,BRA,1977,112425392,Wind,0
Brazil,BRA,1977,112425392,Other,1.1168454625
Brazil,BRA,1977,112425392,All,94.5968454625
Brazil,BRA,1978,115121153,Hydro,102.746
Brazil,BRA,1978,115121153,Solar,0
Brazil,BRA,1978,115121153,Wind,0
Brazil,BRA,1978,115121153,Other,1.331944075
Brazil,BRA,1978,115121153,All,104.07794407499999
Brazil,BRA,1979,117878411,Hydro,116.58
Brazil,BRA,1979,117878411,Solar,0
Brazil,BRA,1979,117878411,Wind,0
Brazil,BRA,1979,117878411,Other,1.7760194
Brazil,BRA,1979,117878411,All,118.3560194
Brazil,BRA,1980,120694009,Hydro,128.907
Brazil,BRA,1980,120694009,Solar,0
Brazil,BRA,1980,120694009,Wind,0
Brazil,BRA,1980,120694009,Other,1.8055082625
Brazil,BRA,1980,120694009,All,130.71250826250002
Brazil,BRA,1981,123570327,Hydro,130.765
Brazil,BRA,1981,123570327,Solar,0
Brazil,BRA,1981,123570327,Wind,0
Brazil,BRA,1981,123570327,Other,1.873622875
Brazil,BRA,1981,123570327,All,132.63862287499998
Brazil,BRA,1982,126498314,Hydro,141.132
Brazil,BRA,1982,126498314,Solar,0
Brazil,BRA,1982,126498314,Wind,0
Brazil,BRA,1982,126498314,Other,2.178474475
Brazil,BRA,1982,126498314,All,143.310474475
Brazil,BRA,1983,129448819,Hydro,151.475
Brazil,BRA,1983,129448819,Solar,0
Brazil,BRA,1983,129448819,Wind,0
Brazil,BRA,1983,129448819,Other,2.98445495
Brazil,BRA,1983,129448819,All,154.45945495
Brazil,BRA,1984,132383568,Hydro,166.593
Brazil,BRA,1984,132383568,Solar,0
Brazil,BRA,1984,132383568,Wind,0
Brazil,BRA,1984,132383568,Other,2.8516788875
Brazil,BRA,1984,132383568,All,169.44467888749998
Brazil,BRA,1985,135274080,Hydro,178.375
Brazil,BRA,1985,135274080,Solar,0
Brazil,BRA,1985,135274080,Wind,0
Brazil,BRA,1985,135274080,Other,3.06712558859223
Brazil,BRA,1985,135274080,All,181.44212558859223
Brazil,BRA,1986,138108912,Hydro,182.419
Brazil,BRA,1986,138108912,Solar,0
Brazil,BRA,1986,138108912,Wind,0
Brazil,BRA,1986,138108912,Other,3.19393242386731
Brazil,BRA,1986,138108912,All,185.61293242386733
Brazil,BRA,1987,140891602,Hydro,185.6
Brazil,BRA,1987,140891602,Solar,0
Brazil,BRA,1987,140891602,Wind,0
Brazil,BRA,1987,140891602,Other,3.56569731472492
Brazil,BRA,1987,140891602,All,189.16569731472492
Brazil,BRA,1988,143627503,Hydro,199.093
Brazil,BRA,1988,143627503,Solar,0
Brazil,BRA,1988,143627503,Wind,0
Brazil,BRA,1988,143627503,Other,3.33978379409385
Brazil,BRA,1988,143627503,All,202.43278379409384
Brazil,BRA,1989,146328304,Hydro,204.69
Brazil,BRA,1989,146328304,Solar,0
Brazil,BRA,1989,146328304,Wind,0
Brazil,BRA,1989,146328304,Other,3.40316233851133
Brazil,BRA,1989,146328304,All,208.09316233851132
Brazil,BRA,1990,149003223,Hydro,206.708
Brazil,BRA,1990,149003223,Solar,0
Brazil,BRA,1990,149003223,Wind,0
Brazil,BRA,1990,149003223,Other,3.8590625
Brazil,BRA,1990,149003223,All,210.5670625
Brazil,BRA,1991,151648011,Hydro,217.782
Brazil,BRA,1991,151648011,Solar,0
Brazil,BRA,1991,151648011,Wind,0
Brazil,BRA,1991,151648011,Other,3.9996125625
Brazil,BRA,1991,151648011,All,221.78161256250002
Brazil,BRA,1992,154259380,Hydro,223.343
Brazil,BRA,1992,154259380,Solar,0
Brazil,BRA,1992,154259380,Wind,0
Brazil,BRA,1992,154259380,Other,4.92936073794521
Brazil,BRA,1992,154259380,All,228.2723607379452
Brazil,BRA,1993,156849078,Hydro,235.065
Brazil,BRA,1993,156849078,Solar,0
Brazil,BRA,1993,156849078,Wind,0
Brazil,BRA,1993,156849078,Other,4.98393703322444
Brazil,BRA,1993,156849078,All,240.04893703322443
Brazil,BRA,1994,159432716,Hydro,242.705
Brazil,BRA,1994,159432716,Solar,0
Brazil,BRA,1994,159432716,Wind,0
Brazil,BRA,1994,159432716,Other,5.38822364877749
Brazil,BRA,1994,159432716,All,248.0932236487775
Brazil,BRA,1995,162019896,Hydro,253.905
Brazil,BRA,1995,162019896,Solar,0
Brazil,BRA,1995,162019896,Wind,0
Brazil,BRA,1995,162019896,Other,5.59374048895831
Brazil,BRA,1995,162019896,All,259.49874048895833
Brazil,BRA,1996,164614688,Hydro,265.769
Brazil,BRA,1996,164614688,Solar,0
Brazil,BRA,1996,164614688,Wind,0.002
Brazil,BRA,1996,164614688,Other,6.75270962822204
Brazil,BRA,1996,164614688,All,272.52370962822204
Brazil,BRA,1997,167209040,Hydro,278.972
Brazil,BRA,1997,167209040,Solar,0
Brazil,BRA,1997,167209040,Wind,0.004
Brazil,BRA,1997,167209040,Other,7.3789509982127
Brazil,BRA,1997,167209040,All,286.3549509982127
Brazil,BRA,1998,169785250,Hydro,291.469
Brazil,BRA,1998,169785250,Solar,0
Brazil,BRA,1998,169785250,Wind,0.005
Brazil,BRA,1998,169785250,Other,7.50523301216012
Brazil,BRA,1998,169785250,All,298.97923301216014
Brazil,BRA,1999,172318675,Hydro,293
Brazil,BRA,1999,172318675,Solar,0
Brazil,BRA,1999,172318675,Wind,0.002
Brazil,BRA,1999,172318675,Other,8.37600228095872
Brazil,BRA,1999,172318675,All,301.3780022809587
Brazil,BRA,2000,174790340,Hydro,304.403
Brazil,BRA,2000,174790340,Solar,0
Brazil,BRA,2000,174790340,Wind,0.001
Brazil,BRA,2000,174790340,Other,7.855363
Brazil,BRA,2000,174790340,All,312.259363
Brazil,BRA,2001,177196054,Hydro,267.876
Brazil,BRA,2001,177196054,Solar,0
Brazil,BRA,2001,177196054,Wind,0.0349
Brazil,BRA,2001,177196054,Other,8.990407
Brazil,BRA,2001,177196054,All,276.901307
Brazil,BRA,2002,179537520,Hydro,286.092
Brazil,BRA,2002,179537520,Solar,0
Brazil,BRA,2002,179537520,Wind,0.061
Brazil,BRA,2002,179537520,Other,10.2261469647577
Brazil,BRA,2002,179537520,All,296.3791469647577
Brazil,BRA,2003,181809246,Hydro,305.616
Brazil,BRA,2003,181809246,Solar,0
Brazil,BRA,2003,181809246,Wind,0.061
Brazil,BRA,2003,181809246,Other,11.894463
Brazil,BRA,2003,181809246,All,317.571463
Brazil,BRA,2004,184006481,Hydro,320.7969068355
Brazil,BRA,2004,184006481,Solar,0
Brazil,BRA,2004,184006481,Wind,0.061
Brazil,BRA,2004,184006481,Other,12.4750557048106
Brazil,BRA,2004,184006481,All,333.33296254031063
Brazil,BRA,2005,186127103,Hydro,337.456673938748
Brazil,BRA,2005,186127103,Solar,0
Brazil,BRA,2005,186127103,Wind,0.0929
Brazil,BRA,2005,186127103,Other,13.5909392784592
Brazil,BRA,2005,186127103,All,351.1405132172072
Brazil,BRA,2006,188167356,Hydro,348.80546
Brazil,BRA,2006,188167356,Solar,0
Brazil,BRA,2006,188167356,Wind,0.237
Brazil,BRA,2006,188167356,Other,14.768926
Brazil,BRA,2006,188167356,All,363.81138599999997
Brazil,BRA,2007,190130443,Hydro,374.0151216
Brazil,BRA,2007,190130443,Solar,0
Brazil,BRA,2007,190130443,Wind,0.662781836382615
Brazil,BRA,2007,190130443,Other,18.0075085181301
Brazil,BRA,2007,190130443,All,392.6854119545127
Brazil,BRA,2008,192030362,Hydro,369.5564
Brazil,BRA,2008,192030362,Solar,0
Brazil,BRA,2008,192030362,Wind,1.183
Brazil,BRA,2008,192030362,Other,19.5236854841276
Brazil,BRA,2008,192030362,All,390.2630854841276
Brazil,BRA,2009,193886508,Hydro,390.988065
Brazil,BRA,2009,193886508,Solar,0
Brazil,BRA,2009,193886508,Wind,1.238
Brazil,BRA,2009,193886508,Other,22.6392480211982
Brazil,BRA,2009,193886508,All,414.86531302119823
Brazil,BRA,2010,195713635,Hydro,403.28981326205
Brazil,BRA,2010,195713635,Solar,0
Brazil,BRA,2010,195713635,Wind,2.176558
Brazil,BRA,2010,195713635,Other,31.5452400963356
Brazil,BRA,2010,195713635,All,437.0116113583856
Brazil,BRA,2011,197514534,Hydro,428.332919871258
Brazil,BRA,2011,197514534,Solar,0
Brazil,BRA,2011,197514534,Wind,2.704769
Brazil,BRA,2011,197514534,Other,32.2346217856701
Brazil,BRA,2011,197514534,All,463.27231065692814
Brazil,BRA,2012,199287296,Hydro,415.342175456575
Brazil,BRA,2012,199287296,Solar,9.8e-4
Brazil,BRA,2012,199287296,Wind,5.05
Brazil,BRA,2012,199287296,Other,35.2955787553903
Brazil,BRA,2012,199287296,All,455.68873421196525
Brazil,BRA,2013,201035903,Hydro,390.992013973978
Brazil,BRA,2013,201035903,Solar,0.0047935926312
Brazil,BRA,2013,201035903,Wind,6.57586273665571
Brazil,BRA,2013,201035903,Other,40.4713748865355
Brazil,BRA,2013,201035903,All,438.0440451898004
Brazil,BRA,2014,202763735,Hydro,373.439060474269
Brazil,BRA,2014,202763735,Solar,0.0160818016968
Brazil,BRA,2014,202763735,Wind,12.2102516686888
Brazil,BRA,2014,202763735,Other,46.3844257388018
Brazil,BRA,2014,202763735,All,432.0498196834564
Brazil,BRA,2015,204471769,Hydro,359.742808194341
Brazil,BRA,2015,204471769,Solar,0.0589174116761565
Brazil,BRA,2015,204471769,Wind,21.6257021604687
Brazil,BRA,2015,204471769,Other,49.2369837724644
Brazil,BRA,2015,204471769,All,430.6644115389503
Brazil,BRA,2016,206163058,Hydro,380.91094238012
Brazil,BRA,2016,206163058,Solar,0.0852605915909738
Brazil,BRA,2016,206163058,Wind,33.4888719965995
Brazil,BRA,2016,206163058,Other,51.0402441016287
Brazil,BRA,2016,206163058,All,465.52531906993914
Brazil,BRA,2017,207833831,Hydro,370.906456376092
Brazil,BRA,2017,207833831,Solar,0.831813401317189
Brazil,BRA,2017,207833831,Wind,42.3732582483552
Brazil,BRA,2017,207833831,Other,51.2726847309987
Brazil,BRA,2017,207833831,All,465.38421275676313
Brazil,BRA,2018,209469333,Hydro,387.686806335332
Brazil,BRA,2018,209469333,Solar,3.13707840438474
Brazil,BRA,2018,209469333,Wind,48.4799070544063
Brazil,BRA,2018,209469333,Other,52.889985033388
Brazil,BRA,2018,209469333,All,492.19377682751104
Bulgaria,BGR,1965,8204168,Hydro,2.0019882
Bulgaria,BGR,1965,8204168,Solar,0
Bulgaria,BGR,1965,8204168,Wind,0
Bulgaria,BGR,1965,8204168,Other,0
Bulgaria,BGR,1965,8204168,All,2.0019882
Bulgaria,BGR,1966,8258057,Hydro,2.010827
Bulgaria,BGR,1966,8258057,Solar,0
Bulgaria,BGR,1966,8258057,Wind,0
Bulgaria,BGR,1966,8258057,Other,0
Bulgaria,BGR,1966,8258057,All,2.010827
Bulgaria,BGR,1967,8310226,Hydro,2.0240852
Bulgaria,BGR,1967,8310226,Solar,0
Bulgaria,BGR,1967,8310226,Wind,0
Bulgaria,BGR,1967,8310226,Other,0
Bulgaria,BGR,1967,8310226,All,2.0240852
Bulgaria,BGR,1968,8369603,Hydro,1.303723
Bulgaria,BGR,1968,8369603,Solar,0
Bulgaria,BGR,1968,8369603,Wind,0
Bulgaria,BGR,1968,8369603,Other,0
Bulgaria,BGR,1968,8369603,All,1.303723
Bulgaria,BGR,1969,8434172,Hydro,1.8384704
Bulgaria,BGR,1969,8434172,Solar,0
Bulgaria,BGR,1969,8434172,Wind,0
Bulgaria,BGR,1969,8434172,Other,0
Bulgaria,BGR,1969,8434172,All,1.8384704
Bulgaria,BGR,1970,8489574,Hydro,2.1522478
Bulgaria,BGR,1970,8489574,Solar,0
Bulgaria,BGR,1970,8489574,Wind,0
Bulgaria,BGR,1970,8489574,Other,0
Bulgaria,BGR,1970,8489574,All,2.1522478
Bulgaria,BGR,1971,8536395,Hydro,2.1743448
Bulgaria,BGR,1971,8536395,Solar,0
Bulgaria,BGR,1971,8536395,Wind,0
Bulgaria,BGR,1971,8536395,Other,0
Bulgaria,BGR,1971,8536395,All,2.1743448
Bulgaria,BGR,1972,8576200,Hydro,2.0947956
Bulgaria,BGR,1972,8576200,Solar,0
Bulgaria,BGR,1972,8576200,Wind,0
Bulgaria,BGR,1972,8576200,Other,0
Bulgaria,BGR,1972,8576200,All,2.0947956
Bulgaria,BGR,1973,8620967,Hydro,2.5720908
Bulgaria,BGR,1973,8620967,Solar,0
Bulgaria,BGR,1973,8620967,Wind,0
Bulgaria,BGR,1973,8620967,Other,0
Bulgaria,BGR,1973,8620967,All,2.5720908
Bulgaria,BGR,1974,8678745,Hydro,2.0815374
Bulgaria,BGR,1974,8678745,Solar,0
Bulgaria,BGR,1974,8678745,Wind,0
Bulgaria,BGR,1974,8678745,Other,0
Bulgaria,BGR,1974,8678745,All,2.0815374
Bulgaria,BGR,1975,8720742,Hydro,2.452767
Bulgaria,BGR,1975,8720742,Solar,0
Bulgaria,BGR,1975,8720742,Wind,0
Bulgaria,BGR,1975,8720742,Other,0
Bulgaria,BGR,1975,8720742,All,2.452767
Bulgaria,BGR,1976,8758599,Hydro,2.9521592
Bulgaria,BGR,1976,8758599,Solar,0
Bulgaria,BGR,1976,8758599,Wind,0
Bulgaria,BGR,1976,8758599,Other,0
Bulgaria,BGR,1976,8758599,All,2.9521592
Bulgaria,BGR,1977,8804183,Hydro,3.5222618
Bulgaria,BGR,1977,8804183,Solar,0
Bulgaria,BGR,1977,8804183,Wind,0
Bulgaria,BGR,1977,8804183,Other,0
Bulgaria,BGR,1977,8804183,All,3.5222618
Bulgaria,BGR,1978,8814032,Hydro,2.9079652
Bulgaria,BGR,1978,8814032,Solar,0
Bulgaria,BGR,1978,8814032,Wind,0
Bulgaria,BGR,1978,8814032,Other,0
Bulgaria,BGR,1978,8814032,All,2.9079652
Bulgaria,BGR,1979,8825940,Hydro,3.31455
Bulgaria,BGR,1979,8825940,Solar,0
Bulgaria,BGR,1979,8825940,Wind,0
Bulgaria,BGR,1979,8825940,Other,0
Bulgaria,BGR,1979,8825940,All,3.31455
Bulgaria,BGR,1980,8861535,Hydro,3.7078766
Bulgaria,BGR,1980,8861535,Solar,0
Bulgaria,BGR,1980,8861535,Wind,0
Bulgaria,BGR,1980,8861535,Other,0
Bulgaria,BGR,1980,8861535,All,3.7078766
Bulgaria,BGR,1981,8891117,Hydro,3.6150692
Bulgaria,BGR,1981,8891117,Solar,0
Bulgaria,BGR,1981,8891117,Wind,0
Bulgaria,BGR,1981,8891117,Other,0
Bulgaria,BGR,1981,8891117,All,3.6150692
Bulgaria,BGR,1982,8917457,Hydro,3.0449666
Bulgaria,BGR,1982,8917457,Solar,0
Bulgaria,BGR,1982,8917457,Wind,0
Bulgaria,BGR,1982,8917457,Other,0
Bulgaria,BGR,1982,8917457,All,3.0449666
Bulgaria,BGR,1983,8939738,Hydro,3.3499052
Bulgaria,BGR,1983,8939738,Solar,0
Bulgaria,BGR,1983,8939738,Wind,0
Bulgaria,BGR,1983,8939738,Other,0
Bulgaria,BGR,1983,8939738,All,3.3499052
Bulgaria,BGR,1984,8960679,Hydro,3.2570978
Bulgaria,BGR,1984,8960679,Solar,0
Bulgaria,BGR,1984,8960679,Wind,0
Bulgaria,BGR,1984,8960679,Other,0
Bulgaria,BGR,1984,8960679,All,3.2570978
Bulgaria,BGR,1985,8960547,Hydro,2.231797
Bulgaria,BGR,1985,8960547,Solar,0
Bulgaria,BGR,1985,8960547,Wind,0
Bulgaria,BGR,1985,8960547,Other,0
Bulgaria,BGR,1985,8960547,All,2.231797
Bulgaria,BGR,1986,8958171,Hydro,2.3246044
Bulgaria,BGR,1986,8958171,Solar,0
Bulgaria,BGR,1986,8958171,Wind,0
Bulgaria,BGR,1986,8958171,Other,0
Bulgaria,BGR,1986,8958171,All,2.3246044
Bulgaria,BGR,1987,8971359,Hydro,2.5367356
Bulgaria,BGR,1987,8971359,Solar,0
Bulgaria,BGR,1987,8971359,Wind,0
Bulgaria,BGR,1987,8971359,Other,0
Bulgaria,BGR,1987,8971359,All,2.5367356
Bulgaria,BGR,1988,8981446,Hydro,2.5941878
Bulgaria,BGR,1988,8981446,Solar,0
Bulgaria,BGR,1988,8981446,Wind,0
Bulgaria,BGR,1988,8981446,Other,0
Bulgaria,BGR,1988,8981446,All,2.5941878
Bulgaria,BGR,1989,8876972,Hydro,2.6869952
Bulgaria,BGR,1989,8876972,Solar,0
Bulgaria,BGR,1989,8876972,Wind,0
Bulgaria,BGR,1989,8876972,Other,0
Bulgaria,BGR,1989,8876972,All,2.6869952
Bulgaria,BGR,1990,8718289,Hydro,1.878
Bulgaria,BGR,1990,8718289,Solar,0
Bulgaria,BGR,1990,8718289,Wind,0
Bulgaria,BGR,1990,8718289,Other,0
Bulgaria,BGR,1990,8718289,All,1.878
Bulgaria,BGR,1991,8632367,Hydro,2.441
Bulgaria,BGR,1991,8632367,Solar,0
Bulgaria,BGR,1991,8632367,Wind,0
Bulgaria,BGR,1991,8632367,Other,0
Bulgaria,BGR,1991,8632367,All,2.441
Bulgaria,BGR,1992,8540164,Hydro,2.063
Bulgaria,BGR,1992,8540164,Solar,0
